Unnamed: 0,image_id,path,diag,target,Class,_image_id_norm,_class_norm,local_path
7851,Stone- (280),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (280).jpg",Stone,2,Stone,Stone- (280),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (280).jpg
7852,Stone- (784),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (784).jpg",Stone,2,Stone,Stone- (784),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (784).jpg
7853,Stone- (337),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (337).jpg",Stone,2,Stone,Stone- (337),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (337).jpg
7854,Stone- (683),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (683).jpg",Stone,2,Stone,Stone- (683),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (683).jpg
7855,Stone- (740),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (740).jpg",Stone,2,Stone,Stone- (740),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (740).jpg
7856,Stone- (379),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (379).jpg",Stone,2,Stone,Stone- (379),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (379).jpg
7857,Stone- (637),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (637).jpg",Stone,2,Stone,Stone- (637),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (637).jpg
7858,Stone- (601),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (601).jpg",Stone,2,Stone,Stone- (601),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (601).jpg
7859,Stone- (330),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (330).jpg",Stone,2,Stone,Stone- (330),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (330).jpg
7860,Stone- (541),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (541).jpg",Stone,2,Stone,Stone- (541),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (541).jpg
7861,Stone- (985),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (985).jpg",Stone,2,Stone,Stone- (985),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (985).jpg
7862,Stone- (1358),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1358).jpg",Stone,2,Stone,Stone- (1358),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1358).jpg
7863,Stone- (646),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (646).jpg",Stone,2,Stone,Stone- (646),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (646).jpg
7864,Stone- (55),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (55).jpg",Stone,2,Stone,Stone- (55),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (55).jpg
7865,Stone- (1153),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1153).jpg",Stone,2,Stone,Stone- (1153),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1153).jpg
7866,Stone- (1061),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1061).jpg",Stone,2,Stone,Stone- (1061),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1061).jpg
7867,Stone- (448),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (448).jpg",Stone,2,Stone,Stone- (448),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (448).jpg
7868,Stone- (307),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (307).jpg",Stone,2,Stone,Stone- (307),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (307).jpg
7869,Stone- (730),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (730).jpg",Stone,2,Stone,Stone- (730),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (730).jpg
7870,Stone- (218),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (218).jpg",Stone,2,Stone,Stone- (218),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (218).jpg
7871,Stone- (767),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (767).jpg",Stone,2,Stone,Stone- (767),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (767).jpg
7872,Stone- (305),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (305).jpg",Stone,2,Stone,Stone- (305),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (305).jpg
7873,Stone- (684),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (684).jpg",Stone,2,Stone,Stone- (684),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (684).jpg
7874,Stone- (108),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (108).jpg",Stone,2,Stone,Stone- (108),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (108).jpg
7875,Stone- (302),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (302).jpg",Stone,2,Stone,Stone- (302),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (302).jpg
7876,Stone- (855),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (855).jpg",Stone,2,Stone,Stone- (855),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (855).jpg
7877,Stone- (1135),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1135).jpg",Stone,2,Stone,Stone- (1135),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1135).jpg
7878,Stone- (550),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (550).jpg",Stone,2,Stone,Stone- (550),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (550).jpg
7879,Stone- (609),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (609).jpg",Stone,2,Stone,Stone- (609),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (609).jpg
7880,Stone- (134),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (134).jpg",Stone,2,Stone,Stone- (134),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (134).jpg
7881,Stone- (1224),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1224).jpg",Stone,2,Stone,Stone- (1224),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1224).jpg
7882,Stone- (809),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (809).jpg",Stone,2,Stone,Stone- (809),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (809).jpg
7883,Stone- (848),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (848).jpg",Stone,2,Stone,Stone- (848),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (848).jpg
7884,Stone- (847),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (847).jpg",Stone,2,Stone,Stone- (847),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (847).jpg
7885,Stone- (24),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (24).jpg",Stone,2,Stone,Stone- (24),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (24).jpg
7886,Stone- (304),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (304).jpg",Stone,2,Stone,Stone- (304),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (304).jpg
7887,Stone- (32),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (32).jpg",Stone,2,Stone,Stone- (32),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (32).jpg
7888,Stone- (1032),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1032).jpg",Stone,2,Stone,Stone- (1032),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1032).jpg
7889,Stone- (197),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (197).jpg",Stone,2,Stone,Stone- (197),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (197).jpg
7890,Stone- (27),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (27).jpg",Stone,2,Stone,Stone- (27),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (27).jpg
7891,Stone- (793),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (793).jpg",Stone,2,Stone,Stone- (793),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (793).jpg
7892,Stone- (1369),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1369).jpg",Stone,2,Stone,Stone- (1369),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1369).jpg
7893,Stone- (713),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (713).jpg",Stone,2,Stone,Stone- (713),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (713).jpg
7894,Stone- (945),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (945).jpg",Stone,2,Stone,Stone- (945),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (945).jpg
7895,Stone- (1039),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1039).jpg",Stone,2,Stone,Stone- (1039),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1039).jpg
7896,Stone- (658),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (658).jpg",Stone,2,Stone,Stone- (658),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (658).jpg
7897,Stone- (937),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (937).jpg",Stone,2,Stone,Stone- (937),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (937).jpg
7898,Stone- (851),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (851).jpg",Stone,2,Stone,Stone- (851),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (851).jpg
7899,Stone- (895),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (895).jpg",Stone,2,Stone,Stone- (895),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (895).jpg
7900,Stone- (948),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (948).jpg",Stone,2,Stone,Stone- (948),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (948).jpg
7901,Stone- (830),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (830).jpg",Stone,2,Stone,Stone- (830),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (830).jpg
7902,Stone- (1095),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1095).jpg",Stone,2,Stone,Stone- (1095),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1095).jpg
7903,Stone- (613),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (613).jpg",Stone,2,Stone,Stone- (613),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (613).jpg
7904,Stone- (360),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (360).jpg",Stone,2,Stone,Stone- (360),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (360).jpg
7905,Stone- (1213),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1213).jpg",Stone,2,Stone,Stone- (1213),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1213).jpg
7906,Stone- (428),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (428).jpg",Stone,2,Stone,Stone- (428),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (428).jpg
7907,Stone- (837),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (837).jpg",Stone,2,Stone,Stone- (837),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (837).jpg
7908,Stone- (496),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (496).jpg",Stone,2,Stone,Stone- (496),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (496).jpg
7909,Stone- (644),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (644).jpg",Stone,2,Stone,Stone- (644),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (644).jpg
7910,Stone- (23),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (23).jpg",Stone,2,Stone,Stone- (23),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (23).jpg
7911,Stone- (1333),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1333).jpg",Stone,2,Stone,Stone- (1333),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1333).jpg
7912,Stone- (228),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (228).jpg",Stone,2,Stone,Stone- (228),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (228).jpg
7913,Stone- (888),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (888).jpg",Stone,2,Stone,Stone- (888),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (888).jpg
7914,Stone- (798),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (798).jpg",Stone,2,Stone,Stone- (798),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (798).jpg
7915,Stone- (1275),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (1275).jpg",Stone,2,Stone,Stone- (1275),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (1275).jpg
7916,Stone- (812),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (812).jpg",Stone,2,Stone,Stone- (812),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (812).jpg
7917,Stone- (943),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (943).jpg",Stone,2,Stone,Stone- (943),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (943).jpg
7918,Stone- (328),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (328).jpg",Stone,2,Stone,Stone- (328),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (328).jpg
7919,Stone- (74),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (74).jpg",Stone,2,Stone,Stone- (74),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (74).jpg
7920,Stone- (504),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (504).jpg",Stone,2,Stone,Stone- (504),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (504).jpg
7921,Stone- (63),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (63).jpg",Stone,2,Stone,Stone- (63),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (63).jpg
7922,Stone- (425),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (425).jpg",Stone,2,Stone,Stone- (425),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (425).jpg
7923,Stone- (80),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (80).jpg",Stone,2,Stone,Stone- (80),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (80).jpg
7924,Stone- (902),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (902).jpg",Stone,2,Stone,Stone- (902),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (902).jpg
7925,Stone- (377),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (377).jpg",Stone,2,Stone,Stone- (377),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (377).jpg
7926,Stone- (639),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (639).jpg",Stone,2,Stone,Stone- (639),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (639).jpg
7927,Stone- (372),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (372).jpg",Stone,2,Stone,Stone- (372),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (372).jpg
7928,Stone- (731),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (731).jpg",Stone,2,Stone,Stone- (731),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (731).jpg
7929,Stone- (977),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/STONE/Stone- (977).jpg",Stone,2,Stone,Stone- (977),Stone,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Stone\Stone- (977).jpg
